Zipcode,Education (No Schooling)_2012,Education (High School)_2012,Education (GED)_2012,Education (Associate's)_2012,Education (Bachelor's)_2012,Education (Master's)_2012,Education (Master's)_2012,Education (Doctorate)_2012,Education (No Schooling)_2013,Education (High School)_2013,Education (GED)_2013,Education (Associate's)_2013,Education (Bachelor's)_2013,Education (Master's)_2013,Education (Master's)_2013,Education (Doctorate)_2013,Education (No Schooling)_2014,Education (High School)_2014,Education (GED)_2014,Education (Associate's)_2014,Education (Bachelor's)_2014,Education (Master's)_2014,Education (Master's)_2014,Education (Doctorate)_2014,Education (No Schooling)_2015,Education (High School)_2015,Education (GED)_2015,Education (Associate's)_2015,Education (Bachelor's)_2015,Education (Master's)_2015,Education (Master's)_2015,Education (Doctorate)_2015,Education (No Schooling)_2016,Education (High School)_2016,Education (GED)_2016,Education (Associate's)_2016,Education (Bachelor's)_2016,Education (Master's)_2016,Education (Master's)_2016,Education (Doctorate)_2016,Education (No Schooling)_2017,Education (High School)_2017,Education (GED)_2017,Education (Associate's)_2017,Education (Bachelor's)_2017,Education (Master's)_2017,Education (Master's)_2017,Education (Doctorate)_2017,Education (No Schooling)_2018,Education (High School)_2018,Education (GED)_2018,Education (Associate's)_2018,Education (Bachelor's)_2018,Education (Master's)_2018,Education (Master's)_2018,Education (Doctorate)_2018,Median year housing units were built_2011,Median contract rent_2011,Median gross rent (contract rent plus utilities)_2011,Median value (dollars) for Owner-Occupied housing units_2011,Median Selected Monthly Owner Costs (Dollars) by Mortgage Status_2011,Median year housing units were built_2012,Median contract rent_2012,Median gross rent (contract rent plus utilities)_2012,Median value (dollars) for Owner-Occupied housing units_2012,Median Selected Monthly Owner Costs (Dollars) by Mortgage Status_2012,Median year housing units were built_2013,Median contract rent_2013,Median gross rent (contract rent plus utilities)_2013,Median value (dollars) for Owner-Occupied housing units_2013,Median Selected Monthly Owner Costs (Dollars) by Mortgage Status_2013,Median year housing units were built_2014,Median contract rent_2014,Median gross rent (contract rent plus utilities)_2014,Median value (dollars) for Owner-Occupied housing units_2014,Median Selected Monthly Owner Costs (Dollars) by Mortgage Status_2014,Median year housing units were built_2015,Median contract rent_2015,Median gross rent (contract rent plus utilities)_2015,Median value (dollars) for Owner-Occupied housing units_2015,Median Selected Monthly Owner Costs (Dollars) by Mortgage Status_2015,Median year housing units were built_2016,Median contract rent_2016,Median gross rent (contract rent plus utilities)_2016,Median value (dollars) for Owner-Occupied housing units_2016,Median Selected Monthly Owner Costs (Dollars) by Mortgage Status_2016,Median year housing units were built_2017,Median contract rent_2017,Median gross rent (contract rent plus utilities)_2017,Median value (dollars) for Owner-Occupied housing units_2017,Median Selected Monthly Owner Costs (Dollars) by Mortgage Status_2017,Median year housing units were built_2018,Median contract rent_2018,Median gross rent (contract rent plus utilities)_2018,Median value (dollars) for Owner-Occupied housing units_2018,Median Selected Monthly Owner Costs (Dollars) by Mortgage Status_2018,Median Age_2011,Population_2011,Population (White Alone)_2011,Population (Black Alone)_2011,Population (American Indian or Alaskan Native Alone)_2011,Population (Asian Alone)_2011,Population (Native Hawaiian and Other Pacific Islander Alone)_2011,Population (Two or more races)_2011,Household Income_2011,Per Capita Income_2011,Employed_2011,Unemployed_2011,Median Age_2012,Population_2012,Population (White Alone)_2012,Population (Black Alone)_2012,Population (American Indian or Alaskan Native Alone)_2012,Population (Asian Alone)_2012,Population (Native Hawaiian and Other Pacific Islander Alone)_2012,Population (Two or more races)_2012,Household Income_2012,Per Capita Income_2012,Employed_2012,Unemployed_2012,Median Age_2013,Population_2013,Population (White Alone)_2013,Population (Black Alone)_2013,Population (American Indian or Alaskan Native Alone)_2013,Population (Asian Alone)_2013,Population (Native Hawaiian and Other Pacific Islander Alone)_2013,Population (Two or more races)_2013,Household Income_2013,Per Capita Income_2013,Employed_2013,Unemployed_2013,Median Age_2014,Population_2014,Population (White Alone)_2014,Population (Black Alone)_2014,Population (American Indian or Alaskan Native Alone)_2014,Population (Asian Alone)_2014,Population (Native Hawaiian and Other Pacific Islander Alone)_2014,Population (Two or more races)_2014,Household Income_2014,Per Capita Income_2014,Employed_2014,Unemployed_2014,Median Age_2015,Population_2015,Population (White Alone)_2015,Population (Black Alone)_2015,Population (American Indian or Alaskan Native Alone)_2015,Population (Asian Alone)_2015,Population (Native Hawaiian and Other Pacific Islander Alone)_2015,Population (Two or more races)_2015,Household Income_2015,Per Capita Income_2015,Employed_2015,Unemployed_2015,Median Age_2016,Population_2016,Population (White Alone)_2016,Population (Black Alone)_2016,Population (American Indian or Alaskan Native Alone)_2016,Population (Asian Alone)_2016,Population (Native Hawaiian and Other Pacific Islander Alone)_2016,Population (Two or more races)_2016,Household Income_2016,Per Capita Income_2016,Employed_2016,Unemployed_2016,Median Age_2017,Population_2017,Population (White Alone)_2017,Population (Black Alone)_2017,Population (American Indian or Alaskan Native Alone)_2017,Population (Asian Alone)_2017,Population (Native Hawaiian and Other Pacific Islander Alone)_2017,Population (Two or more races)_2017,Household Income_2017,Per Capita Income_2017,Employed_2017,Unemployed_2017,Median Age_2018,Population_2018,Population (White Alone)_2018,Population (Black Alone)_2018,Population (American Indian or Alaskan Native Alone)_2018,Population (Asian Alone)_2018,Population (Native Hawaiian and Other Pacific Islander Alone)_2018,Population (Two or more races)_2018,Household Income_2018,Per Capita Income_2018,Employed_2018,Unemployed_2018,Poverty White_2011,Poverty Black_2011,Poverty American Indian_2011,Poverty Asian_2011,Poverty Hispanic_2011,Poverty Two or More Races_2011,Total Poverty Count_2011,Poverty Male_2011,Female_2011,Poverty White_2012,Poverty Black_2012,Poverty American Indian_2012,Poverty Asian_2012,Poverty Hispanic_2012,Poverty Two or More Races_2012,Total Poverty Count_2012,Poverty Male_2012,Female_2012,Poverty White_2013,Poverty Black_2013,Poverty American Indian_2013,Poverty Asian_2013,Poverty Hispanic_2013,Poverty Two or More Races_2013,Total Poverty Count_2013,Poverty Male_2013,Female_2013,Poverty White_2014,Poverty Black_2014,Poverty American Indian_2014,Poverty Asian_2014,Poverty Hispanic_2014,Poverty Two or More Races_2014,Total Poverty Count_2014,Poverty Male_2014,Female_2014,Poverty White_2015,Poverty Black_2015,Poverty American Indian_2015,Poverty Asian_2015,Poverty Hispanic_2015,Poverty Two or More Races_2015,Total Poverty Count_2015,Poverty Male_2015,Female_2015,Poverty White_2016,Poverty Black_2016,Poverty American Indian_2016,Poverty Asian_2016,Poverty Hispanic_2016,Poverty Two or More Races_2016,Total Poverty Count_2016,Poverty Male_2016,Female_2016,Poverty White_2017,Poverty Black_2017,Poverty American Indian_2017,Poverty Asian_2017,Poverty Hispanic_2017,Poverty Two or More Races_2017,Total Poverty Count_2017,Poverty Male_2017,Female_2017,Poverty White_2018,Poverty Black_2018,Poverty American Indian_2018,Poverty Asian_2018,Poverty Hispanic_2018,Poverty Two or More Races_2018,Total Poverty Count_2018,Poverty Male_2018,Female_2018
78702,508,2706,579,479,2895,774,137,139,517,2516,730,323,3205,1002,178,174,540,2696,716,425,3325,1053,269,134,614,2631,685,509,3385,1330,311,189,648,2908,718,444,3883,1348,384,210,566,2700,763,559,4272,1649,458,198,648,2622,742,602,4926,1854,485,299,1957,545,695,167500,1319,1960,584,766,175400,1337,1963,606,807,188000,1333,1964,645,839,203200,1501,1965,694,893,235400,1521,1968,782,990,251000,1628,1968,838,1020,297700,1733,1972,962,1159,361500,1945,32.5,20643,12260,3264,215,363,0,329,35350,18767,9261,1192,32.1,21032,12977,3236,219,359,0,474,34734,18843,9594,1198,32.3,21655,13869,3128,223,263,0,592,36197,19715,10254,1196,33.1,21855,14606,3008,102,276,0,642,37690,21922,10831,1073,34.2,21477,15111,2926,99,476,0,700,41016,24664,11301,959,33.5,22617,16413,3034,46,415,0,888,48174,27624,12152,842,33.3,22876,16739,3025,40,431,0,804,54053,31332,12896,791,33.4,23389,16875,3580,31,469,3,838,59705,35537,13355,682,3034,1327,91,137,0,160,6505,2750,3755,3386,1109,85,94,0,172,6694,3011,3683,3607,1043,69,57,0,161,6592,2884,3708,3758,1218,63,52,0,198,6510,2995,3515,3447,1249,40,141,0,159,5730,2807,2923,3559,1424,0,114,0,184,5481,2578,2903,3329,1433,0,97,0,203,5207,2332,2875,3097,1498,0,87,0,154,5032,2306,2726
78703,115,595,206,188,6392,3402,1841,717,25,460,128,223,6595,3315,2016,611,11,443,78,234,6822,3303,1986,735,42,454,87,274,6862,3542,2082,646,31,434,76,280,6970,3653,1972,786,60,358,72,285,6615,3929,1900,657,61,333,69,318,6581,4265,1834,773,1958,965,1093,593800,3273,1961,1059,1183,621900,3230,1964,1086,1192,641200,3285,1964,1129,1224,692800,3404,1965,1167,1266,704700,3365,1966,1230,1362,735000,3444,1967,1227,1319,767400,3595,1969,1337,1452,822800,3741,36.4,19579,17589,258,219,943,0,412,85379,64283,10883,382,36.4,19873,17849,375,202,940,0,376,92606,65368,11228,438,36.2,19860,17897,325,153,877,0,446,80569,66049,11415,532,35.8,20061,17719,321,184,1218,0,454,81903,70259,11762,607,36.1,20530,18006,307,144,1335,0,518,88163,72850,12220,460,36.4,20815,18414,254,57,1482,0,375,92746,77733,12551,394,36,20788,18558,120,38,1653,0,231,98553,79101,12715,339,36.1,20890,18214,239,46,1889,0,260,105207,85040,12716,247,1773,66,23,138,0,0,2011,964,1047,1705,45,55,170,0,0,1991,939,1052,1414,42,33,123,0,0,1626,828,798,1289,33,24,205,0,0,1567,877,690,1134,29,26,214,0,0,1403,769,634,1172,3,28,311,0,0,1515,766,749,1054,1,4,294,0,0,1355,754,601,777,1,3,374,0,0,1176,668,508
78704,260,2952,436,1594,10237,3741,1397,764,227,2891,556,1546,11110,3834,1584,759,227,2910,551,1672,11789,3844,1670,1029,238,3016,562,1570,12834,4522,1654,1040,223,2908,590,1562,14067,4664,1716,1134,235,2760,714,1728,15017,5045,1755,1028,161,2714,563,1851,16148,5370,1836,1334,1974,768,895,330100,2074,1974,814,940,338200,2112,1975,865,983,347500,2127,1975,922,1041,361300,2119,1976,965,1088,385700,2187,1977,1038,1167,421800,2296,1978,1115,1235,464400,2466,1979,1203,1344,500600,2618,31.8,41616,34331,1636,366,581,17,933,47336,35317,26244,1938,31.4,41709,36458,1450,311,694,21,930,50248,36500,26160,1933,31.6,41999,37836,1413,288,718,0,1134,50930,37301,26813,1992,32,42770,38890,1139,302,765,0,1121,52306,38699,27508,1621,32,44668,40277,1305,226,1170,0,1184,58601,41560,29075,1355,32.2,46474,41970,1233,249,1256,33,1261,62283,43496,30599,1149,32.6,47158,41998,1496,298,1444,24,1322,66262,46947,31314,1119,33,48486,42676,1852,267,1573,27,1526,70511,53557,32404,1127,5600,695,78,17,0,291,7595,3184,4411,6717,658,158,34,0,239,8472,3719,4753,6920,550,142,59,0,291,8160,3911,4249,6599,468,168,83,0,393,7815,3683,4132,6368,535,155,116,0,259,7539,3700,3839,6191,513,184,143,33,154,7332,3537,3795,5772,558,136,199,24,146,6944,3206,3738,5081,584,124,173,27,160,6288,2735,3553
78705,65,275,81,241,1926,1214,276,420,98,296,80,242,2165,1014,179,418,140,309,5,213,2147,1100,217,435,71,363,54,238,2474,1005,203,577,77,327,67,201,2638,1144,248,401,76,363,66,232,2923,1143,206,392,5,414,93,232,3004,1265,230,469,1977,891,1001,300000,2213,1979,971,1088,292500,2207,1980,971,1088,307200,2411,1981,976,1094,342000,2633,1982,993,1108,385600,2868,1985,1035,1140,432800,3076,1984,1124,1198,417800,2732,1984,1176,1238,444700,2788,20.8,29247,21882,976,62,4667,2,586,11910,10843,11056,1856,20.8,30532,23032,929,69,4756,2,756,11917,10617,11494,1941,20.9,31282,23448,1295,86,4622,3,935,12143,9791,11479,1835,20.9,31735,23725,1453,66,4658,3,980,12786,10529,12013,1738,21,32346,24055,1667,132,4607,3,1002,12385,11246,12242,1632,20.9,32414,23811,2064,99,4559,10,1130,13349,12075,12455,1279,21,33075,23827,2347,104,4910,9,1143,15309,12956,12909,1260,21,33948,24285,2415,113,5192,17,1145,19188,14074,13738,1302,9837,262,41,2277,0,283,12977,6269,6708,10139,209,49,2426,0,330,13437,6638,6799,9931,266,55,2623,0,516,13638,7032,6606,9496,202,35,2882,0,556,13383,6824,6559,9202,312,89,3182,0,508,13577,6505,7072,8480,323,72,3292,0,575,12961,6613,6348,8246,397,66,3426,0,531,12903,6801,6102,8190,360,55,3629,0,558,13108,6688,6420
78712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,544,436,0,0,27,0,0,-666666666,1595,54,27,19.5,554,426,0,0,55,0,0,-666666666,1508,74,19,19.6,548,414,44,0,45,0,0,-666666666,3448,111,21,19.6,557,400,49,8,35,0,16,-666666666,3474,138,16,19.7,828,590,93,9,46,0,36,-666666666,3369,225,48,19.8,848,586,136,9,40,0,48,-666666666,3748,238,68,19.6,845,591,156,9,18,0,44,-666666666,3606,234,71,19.7,860,633,132,8,18,0,44,-666666666,3015,229,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78717,28,1550,197,1587,5655,2501,293,376,58,1467,471,1524,5546,2455,295,423,35,1350,549,1531,6240,2813,380,496,73,1493,505,1510,6523,2803,445,460,48,1336,363,1316,7106,2771,487,436,57,1552,422,1166,6750,3106,633,478,75,1611,222,1512,7199,3831,673,514,2002,846,977,245700,2218,2002,872,1018,243200,2215,2002,894,1023,247200,2201,2003,932,1068,253400,2196,2003,974,1103,273200,2206,2003,1053,1188,286400,2154,2004,1115,1250,319800,2261,2004,1201,1338,347900,2444,33.5,22278,15990,1180,0,3855,11,581,94112,39760,12034,583,33.9,23514,16829,1026,0,4254,12,671,93305,38702,12680,702,33.6,24099,17826,965,0,3997,7,796,93701,38401,12657,707,34.3,25427,18654,762,0,4884,0,832,99541,40670,13098,678,34.9,26072,18540,900,13,5320,0,988,100364,41582,13603,578,35.1,27101,19147,825,146,5761,31,804,103595,42516,14044,474,34.7,27764,18291,1097,200,6786,50,978,104167,45258,14236,399,34.7,30218,18218,1338,224,8374,108,1297,110085,45879,15479,444,351,0,0,100,0,0,515,211,304,385,0,0,144,0,0,598,230,368,341,0,0,84,0,0,477,126,351,531,0,0,97,0,0,628,256,372,471,0,0,108,0,0,579,226,353,577,32,0,103,0,0,712,308,404,636,30,15,282,0,92,1055,377,678,661,30,31,267,0,99,1131,404,727
78719,22,156,93,20,91,46,39,0,25,201,89,20,76,48,0,0,27,337,95,48,64,36,0,0,33,308,86,45,75,14,4,12,8,278,61,56,69,15,5,14,39,366,66,39,74,17,5,14,48,321,60,40,61,15,6,14,1992,875,1188,105900,1119,1993,303,442,111000,1239,1991,194,439,112500,1135,1987,196,441,112200,1200,1985,525,817,113300,1156,1985,672,848,121200,1193,1986,691,859,129700,1151,1985,686,840,131800,1261,38.5,1427,924,4,11,0,0,14,39794,23095,615,75,38.3,1717,1181,48,10,0,0,12,39500,21788,639,114,36.1,1746,1351,55,0,0,0,13,38305,19582,684,97,40.4,1807,1548,58,0,0,0,18,38875,16961,663,31,46.3,1485,1221,0,0,3,0,35,41111,16382,618,24,43.6,1762,1456,42,0,6,0,24,45250,15407,749,31,43.5,2007,1300,105,0,6,0,56,46833,16838,944,16,44.4,1815,1170,95,0,4,0,41,58917,19199,935,14,70,0,0,0,0,0,79,31,48,257,0,0,0,0,0,282,90,192,366,0,0,0,0,0,386,130,256,378,0,0,0,0,0,388,142,246,148,0,0,0,0,0,163,63,100,269,14,0,0,0,0,310,136,174,248,12,0,0,0,0,299,126,173,187,11,0,0,0,0,237,101,136
78721,260,1593,382,266,749,159,47,10,296,1599,419,249,783,187,38,19,327,1855,505,306,911,229,59,16,300,1818,585,365,940,275,92,23,346,1757,493,314,1183,381,119,38,413,1863,503,309,1483,445,91,51,511,1888,430,292,1877,558,140,47,1971,640,830,121700,1128,1970,668,870,121000,1119,1972,701,899,124800,1164,1973,710,920,140400,1196,1971,710,920,156800,1240,1972,755,970,178100,1268,1970,813,990,212400,1303,1972,902,1100,245500,1337,30.6,11100,4375,3537,159,74,11,198,30591,14687,4232,660,31.2,11178,4880,3882,232,77,12,346,32131,15281,4095,768,32.2,11482,5552,3748,223,38,8,326,33798,15789,4469,782,32.7,12087,5989,3825,264,84,14,363,36698,17371,4812,1008,32.9,12508,6671,3843,242,147,25,366,37234,17250,5201,907,33.4,12153,6848,3749,115,184,0,414,38301,17626,5768,696,34.6,12447,6841,3851,53,185,0,323,41611,20187,6210,638,34.6,12492,7154,3282,55,224,0,378,44076,22792,6559,442,1360,855,62,12,11,42,3707,1464,2243,1700,883,58,22,12,70,3536,1422,2114,1957,979,64,15,8,66,3747,1500,2247,1997,1194,64,14,14,79,4002,1669,2333,1958,1319,59,46,25,64,3878,1538,2340,1903,1312,3,60,0,32,3516,1323,2193,1874,1251,4,54,0,8,3425,1365,2060,1770,1066,7,44,0,0,3208,1308,1900
78722,0,492,62,137,1954,651,101,149,0,401,46,189,1978,859,102,197,32,422,110,222,2141,826,136,132,9,545,87,178,2283,914,155,137,27,652,81,174,2175,1090,188,141,28,540,131,217,2473,1028,226,143,22,519,148,163,2434,992,312,158,1954,737,887,251200,1917,1955,814,930,265100,1961,1956,870,974,279200,1981,1956,923,1055,288600,2017,1956,953,1081,293000,1964,1954,1027,1170,313300,1916,1953,1115,1280,358900,1904,1953,1194,1359,382700,1934,33.9,5733,4387,744,34,140,0,157,44798,32028,3650,255,33.1,5973,4548,808,53,159,0,181,44917,33293,3833,323,33.6,6355,4975,649,38,244,34,171,50923,36289,4038,340,32.7,6514,4925,726,48,224,35,263,54526,36879,4092,328,32.3,7006,5191,855,0,315,35,346,64929,38941,4567,303,32.3,7292,5587,973,0,195,32,445,63559,36416,4818,183,32.6,7254,5754,853,0,188,29,362,69267,43161,4971,129,32.6,7110,5584,840,0,150,0,411,71340,43950,4870,136,635,158,0,24,0,11,989,442,547,624,221,0,22,0,17,1076,531,545,554,157,0,10,34,15,968,442,526,435,240,0,7,35,72,1046,413,633,458,109,0,16,35,161,1005,338,667,625,95,0,10,32,224,986,238,748,449,75,0,9,29,149,711,203,508,458,42,0,34,0,179,752,251,501
78723,561,3129,888,708,3602,1364,270,254,503,3116,1021,785,4098,1605,324,315,554,3268,990,976,4235,1751,386,382,585,3604,920,1027,4685,1829,395,357,592,3705,814,982,5203,2083,386,268,512,3968,851,1089,5522,2510,510,397,637,3980,728,1161,6075,2572,626,545,1971,654,815,168300,1400,1971,666,817,176500,1408,1973,680,840,178500,1449,1974,691,850,189100,1526,1974,698,856,207600,1572,1975,757,889,231300,1641,1975,830,964,268700,1771,1975,893,1049,300600,1892,30.2,29869,17621,8119,251,553,0,494,41839,20478,14263,1633,30.3,30999,20338,7410,231,553,0,730,41869,20893,14665,1594,30.9,31234,20679,7438,269,600,0,892,42939,22439,15145,1516,32.1,30955,20656,6985,135,597,0,846,42615,23108,15130,1534,31.9,32155,21832,6674,116,627,0,692,42433,23463,15878,1328,32.7,32496,22427,6233,97,575,0,711,42462,25830,16581,1088,33.7,33170,22059,6287,115,720,0,879,49606,29017,17855,914,33.8,34569,21822,7038,125,854,0,974,54707,31940,19024,877,4730,2388,138,144,0,87,8513,3733,4780,6057,2041,126,128,0,115,8797,3920,4877,5889,2373,132,65,0,137,8837,3863,4974,6062,2291,30,54,0,163,9155,3947,5208,6526,2232,9,96,0,132,9608,4200,5408,5490,1904,10,121,0,114,8699,3948,4751,4370,1957,11,137,0,112,7660,3271,4389,3655,2202,9,165,0,129,7327,3123,4204
78724,232,2638,529,655,828,234,59,18,174,2740,582,683,915,245,18,71,198,2897,569,473,980,295,42,82,191,2858,626,506,1104,243,31,66,367,2836,628,564,1139,283,35,119,305,3067,665,614,1109,499,35,94,371,3271,713,557,1264,563,39,104,1993,694,939,106300,1186,1990,711,962,105700,1230,1993,719,947,102000,1246,1996,733,953,97900,1248,1997,747,946,109100,1237,1996,825,1038,111500,1226,1997,846,1091,122100,1240,1997,933,1216,133400,1294,27.1,20447,8798,6250,58,10,0,850,37736,13466,8270,698,26.4,21677,11485,6472,27,14,0,1003,35711,12365,8451,719,26.8,21454,12432,5953,13,115,0,1113,38479,13452,8804,809,27.5,23313,14311,5987,64,67,0,1117,36776,12777,9356,780,28.2,23612,15222,5911,99,60,0,738,39350,13280,9644,648,26.9,24558,15325,5665,178,46,0,809,41308,14134,9852,626,28.4,24833,14320,5317,339,63,12,845,45158,15450,10146,661,29.3,24779,12065,5795,349,29,31,663,45887,16452,10512,604,2672,1813,0,0,0,525,6538,2974,3564,3528,2038,0,0,0,729,7745,3723,4022,3469,1585,0,0,0,722,6562,3338,3224,4285,1529,0,0,0,707,7149,3460,3689,4575,1451,46,0,0,259,6943,3509,3434,4294,1200,108,0,0,226,6707,3326,3381,3814,958,93,0,12,155,6332,3089,3243,3109,902,99,0,20,152,6077,2840,3237
78725,133,792,145,164,565,143,0,9,61,1153,97,120,597,127,0,15,72,1182,115,141,638,142,0,8,68,1052,253,159,575,225,7,4,142,1465,264,183,655,219,16,13,126,1444,274,208,493,264,56,13,124,1401,279,209,593,357,52,75,2000,1010,1197,112900,1200,1999,951,1189,114400,1185,2000,951,1289,111800,1203,2000,1031,1351,115800,1221,2001,973,1291,121100,1232,2001,979,1307,123300,1241,2002,1068,1338,137800,1192,2004,1247,1504,160200,1370,32.8,6021,2354,1879,0,191,0,92,53131,19451,3058,363,31.9,6477,2877,2281,0,9,0,354,52313,19742,3498,330,31.7,8169,4744,2237,0,33,0,364,52381,18279,4366,284,32.3,7612,3831,3089,0,40,0,417,65048,20849,4372,390,32.1,7343,4226,2448,0,39,0,409,58707,21175,4396,134,32.1,7931,4644,1983,0,65,0,502,55119,20509,4356,166,35.2,7517,4111,1831,0,88,0,251,62172,23671,4232,173,35.1,7886,3518,1437,0,102,0,248,65345,27167,4556,113,222,123,0,52,0,42,571,192,379,457,363,0,0,0,104,985,457,528,845,381,0,0,0,65,1342,629,713,721,575,0,0,0,94,1390,651,739,696,599,0,0,0,64,1359,711,648,832,771,0,0,0,65,1668,919,749,597,342,0,0,0,31,1354,656,698,297,236,0,0,0,25,774,378,396
78726,0,599,230,679,2557,1539,87,240,39,520,278,515,2793,1880,218,229,32,357,309,578,2887,1893,197,208,58,433,311,449,3050,1911,206,128,95,481,31,382,3742,1845,248,207,110,724,30,394,3859,1895,206,218,53,708,24,456,4155,1616,185,213,2001,863,1037,348100,2565,2001,870,1050,349900,2438,2001,872,1051,344700,2506,2001,895,1046,350500,2477,2001,887,1059,358100,2355,2000,908,1092,378200,2418,2001,1015,1136,392800,2646,2001,1064,1189,447400,2756,30.5,13198,10111,524,81,1559,0,250,66224,42366,8129,366,29.5,12482,9781,458,75,1470,0,128,66096,40197,7659,311,30.3,13181,10328,563,56,1654,0,134,67466,41210,7929,494,31.5,12786,10026,467,0,1880,0,203,68777,42581,7368,435,32.3,13027,9508,648,0,2332,0,247,70664,42583,7569,382,30.6,13925,10289,866,0,2309,0,314,95646,46664,7909,332,31.8,14610,10365,928,0,2611,0,301,88322,47885,8584,337,32,13867,9952,591,0,2360,0,564,77935,48434,8151,210,541,78,0,0,0,47,666,407,259,1017,73,0,0,0,17,1107,633,474,1116,61,0,0,0,47,1224,587,637,1032,21,0,0,0,53,1106,413,693,959,14,0,0,0,31,1004,256,748,956,13,0,0,0,91,1060,279,781,422,12,0,67,0,85,586,109,477,400,20,0,110,0,94,624,171,453
78727,42,2326,458,1103,7147,2559,313,405,34,2392,509,1212,7164,2317,353,426,100,2468,468,1331,7234,2446,349,510,82,2479,562,1369,7725,2810,336,431,93,2277,613,1295,8012,3016,485,396,158,2369,523,1301,8341,3015,524,450,162,2103,494,1303,8420,3768,560,468,1993,853,989,197300,1615,1992,891,1050,198500,1662,1992,935,1117,202600,1687,1992,956,1147,206400,1661,1992,970,1160,215500,1635,1992,1011,1192,226300,1672,1993,1083,1219,249700,1738,1994,1141,1274,271200,1796,31.6,28075,19598,2358,104,3929,0,727,63952,35229,17423,1037,32.8,28461,20120,2321,157,4073,0,697,65687,35795,17648,1048,32.7,28563,20456,1991,120,4461,0,850,69570,34953,17480,984,34.5,29506,20308,1935,228,5170,0,1136,69699,35901,18054,755,35.3,29354,20138,1720,158,5192,0,1283,72953,37805,18100,740,36.2,29085,20086,1902,143,5140,0,1157,72535,39524,17799,696,36.4,28999,19968,1828,183,5040,0,1230,74458,41208,17557,719,37,29509,19830,1914,294,5659,0,1224,78542,43943,17763,837,1535,734,63,334,0,8,2915,1195,1720,1631,861,101,282,0,10,3089,1250,1839,1650,540,88,348,0,10,2679,1116,1563,1625,611,69,407,0,60,2911,1217,1694,1201,338,0,432,0,48,2137,857,1280,1062,314,0,246,0,77,1811,738,1073,1214,116,0,177,0,79,1788,715,1073,1223,171,0,253,0,94,1910,752,1158
78728,137,2326,330,1361,3683,1366,168,139,90,2152,310,1370,3850,1475,199,138,109,2460,485,1332,4175,1326,200,122,147,2808,354,1493,4228,1539,200,185,147,3023,326,1292,4869,1301,146,188,188,3053,313,1071,4942,1376,166,154,137,3540,369,1102,4861,1345,147,194,1993,752,887,167200,1511,1992,767,901,168600,1491,1992,803,940,170500,1489,1993,832,962,175200,1491,1993,862,991,182300,1505,1993,904,1046,188100,1553,1993,946,1093,205500,1593,1994,992,1132,228200,1645,30.1,20232,12967,3004,201,2258,110,694,46870,28827,12362,829,30.6,20939,14238,2867,282,1911,131,701,47405,28402,12455,729,31,20817,13379,3595,292,1878,65,780,48612,29156,12470,853,31.8,20794,13920,3115,195,1939,58,815,49521,30497,12825,643,32.9,21081,13686,3923,241,1807,0,785,53510,31946,13103,592,33.3,21858,14210,4168,139,1487,0,882,55619,32392,13347,514,34.2,21245,13304,3956,67,1768,0,864,55603,35054,13157,381,34.8,21480,14122,3362,95,1981,0,766,55099,34602,12667,487,1804,258,0,363,32,159,2671,1338,1333,1920,317,0,335,36,166,2885,1411,1474,1779,376,0,392,29,196,2881,1425,1456,1837,396,0,390,28,267,3040,1484,1556,1299,542,0,183,0,137,2295,986,1309,935,503,0,95,0,131,1846,861,985,1064,667,0,83,0,127,2077,953,1124,1534,578,0,81,0,123,2457,1281,1176
